price,carat,city,depth,table,x,y,z,clarity,color,cut
1748,0.71,Dubai,64.0,59.0,5.55,5.61,3.57,VS2,I,Good
1942,0.5,Paris,62.7,56.0,5.08,5.03,3.17,VVS2,F,Very Good
14083,2.03,Dubai,60.5,57.0,8.26,8.2,4.98,VS2,J,Ideal
9033,1.5,Antwerp,62.8,58.0,7.17,7.23,4.52,VS1,I,Very Good
5817,1.01,Tel Aviv,63.1,59.0,6.31,6.37,4.0,VS2,F,Good
1024,0.35,Antwerp,60.6,60.0,4.57,4.51,2.75,VVS1,H,Premium
10502,1.51,New York City,62.8,55.0,7.32,7.29,4.59,SI1,H,Ideal
1787,0.97,New York City,68.5,54.0,6.26,6.05,4.22,I1,F,Fair
5101,0.91,Zurich,60.6,58.0,6.32,6.25,3.81,VS1,E,Premium
2902,0.71,Dubai,64.6,59.0,5.62,5.59,3.62,VS2,E,Fair
4532,1.02,Surat,59.3,59.0,6.56,6.6,3.9,VS2,I,Very Good
9465,1.04,Dubai,61.7,56.0,6.5,6.54,4.02,VVS2,G,Ideal
6552,1.0,Amsterdam,57.8,59.0,6.57,6.59,3.8,VS1,F,Good
1179,0.42,Madrid,61.7,55.0,4.78,4.84,2.97,VVS1,G,Ideal
7380,1.2,Tel Aviv,62.2,58.0,6.72,6.76,4.19,VS2,G,Good
480,0.28,London,58.5,61.0,4.27,4.31,2.51,VVS1,H,Very Good
4116,0.98,Las Vegas,62.9,57.0,6.33,6.29,3.97,SI2,G,Ideal
5464,1.19,London,61.3,59.0,6.84,6.79,4.18,SI1,I,Premium
4732,1.0,New York City,63.3,53.0,6.37,6.29,4.01,VS1,H,Very Good
1654,0.5,Surat,62.1,58.0,5.1,5.01,3.14,VS2,F,Premium
4892,0.91,Amsterdam,62.2,58.0,6.21,6.17,3.85,VS2,F,Premium
4669,1.21,Antwerp,61.6,61.0,6.86,6.8,4.21,VS2,I,Premium
631,0.3,Amsterdam,63.3,56.0,4.21,4.26,2.68,IF,I,Good
2377,0.78,Tel Aviv,60.8,60.0,5.97,5.94,3.62,SI1,I,Premium
2137,0.71,Antwerp,61.9,58.0,5.72,5.75,3.55,VVS2,I,Very Good
4284,0.81,Madrid,62.3,58.0,5.94,6.0,3.72,VS1,D,Premium
763,0.32,Tel Aviv,61.8,58.0,4.35,4.39,2.7,IF,H,Premium
439,0.36,Dubai,62.3,53.0,4.59,4.62,2.87,SI1,J,Ideal
828,0.4,Kimberly,62.0,54.0,4.72,4.75,2.94,VS1,I,Ideal
7644,1.5,Antwerp,58.5,60.0,7.52,7.48,4.39,SI2,F,Premium
4639,0.97,Paris,62.0,60.0,6.29,6.25,3.89,SI1,D,Premium
780,0.33,Amsterdam,62.7,55.0,4.44,4.4,2.77,SI1,D,Ideal
3965,1.18,Las Vegas,62.5,58.0,6.75,6.62,4.18,I1,E,Premium
16215,1.6,New York City,60.6,60.0,7.57,7.51,4.57,VVS2,G,Premium
1134,0.5,Kimberly,67.1,58.0,4.94,4.89,3.3,VS1,H,Fair
13047,1.75,Antwerp,58.3,59.0,7.92,7.97,4.63,VS1,I,Good
5935,1.15,New York City,64.3,54.0,6.66,6.62,4.27,VS1,H,Good
1013,0.3,Antwerp,62.3,54.0,4.33,4.31,2.69,VVS1,G,Ideal
620,0.3,Kimberly,60.7,58.0,4.35,4.38,2.65,VVS1,H,Premium
918,0.32,Paris,61.3,54.0,4.41,4.47,2.72,IF,G,Ideal
486,0.3,Antwerp,62.5,53.2,4.29,4.34,2.69,VS2,H,Ideal
2380,0.58,Paris,62.5,56.0,5.29,5.34,3.32,VVS2,F,Ideal
3878,0.9,Tel Aviv,62.8,58.0,6.13,6.17,3.86,VS2,H,Very Good
16914,2.01,Surat,62.9,62.0,7.98,8.02,5.03,VS1,I,Very Good
1942,0.57,Tel Aviv,62.9,56.0,5.31,5.35,3.35,VS1,E,Very Good
1133,0.38,Dubai,62.2,54.1,4.63,4.65,2.89,VS1,E,Ideal
4154,1.09,London,61.0,64.0,6.58,6.63,4.03,SI1,F,Good
4675,1.08,Madrid,61.9,58.0,6.55,6.57,4.06,SI2,G,Ideal
2394,0.7,Tel Aviv,60.7,59.0,5.66,5.68,3.44,VS2,H,Premium
629,0.38,Tel Aviv,61.4,56.0,4.68,4.7,2.88,VVS2,J,Ideal
4974,1.03,Surat,62.0,59.0,6.49,6.42,4.0,SI2,E,Premium
2095,0.57,Kimberly,61.7,54.0,5.32,5.41,3.31,VVS2,G,Ideal
432,0.3,Zurich,62.9,59.0,4.24,4.28,2.68,SI1,H,Very Good
7324,1.41,Dubai,62.7,56.0,7.11,7.17,4.48,SI2,H,Ideal
1449,0.5,Kimberly,62.0,57.0,5.08,5.11,3.16,VS2,G,Ideal
4516,1.0,Antwerp,63.3,55.0,6.39,6.34,4.03,VS1,I,Very Good
1759,0.61,Amsterdam,59.0,57.0,5.54,5.57,3.28,SI1,D,Good
9294,1.0,Luxembourg,61.1,58.0,6.43,6.47,3.94,VVS2,G,Ideal
4211,0.85,Dubai,61.8,56.0,6.06,6.08,3.75,VS2,D,Very Good
2975,0.83,Amsterdam,61.6,59.0,6.02,5.99,3.7,SI1,G,Premium
13720,1.5,Madrid,60.2,58.0,7.41,7.38,4.45,VS1,G,Premium
1034,0.31,Kimberly,61.2,55.0,4.37,4.42,2.69,VVS2,D,Ideal
14673,1.51,Surat,59.6,63.0,7.34,7.43,4.4,VS1,F,Very Good
1114,0.33,Las Vegas,62.8,59.0,4.44,4.38,2.77,VVS1,G,Premium
6178,1.03,Dubai,62.4,57.0,6.48,6.44,4.03,SI1,F,Ideal
5802,1.11,Antwerp,61.3,58.0,6.61,6.66,4.07,SI1,E,Premium
4569,1.0,Madrid,62.7,54.0,6.26,6.31,3.94,VS2,H,Good
852,0.36,Tel Aviv,61.7,55.0,4.58,4.6,2.83,VS2,D,Ideal
4949,1.07,Surat,63.1,59.0,6.49,6.45,4.08,SI1,G,Very Good
5770,1.05,Amsterdam,60.7,56.0,6.54,6.6,3.99,SI1,E,Very Good
15428,2.26,Amsterdam,61.3,60.0,8.5,8.43,5.19,SI2,H,Premium
1956,0.53,Dubai,61.4,56.0,5.23,5.2,3.2,VS2,D,Ideal
4717,1.17,Antwerp,60.0,66.0,6.86,6.78,4.09,SI2,H,Fair
3203,1.04,Kimberly,63.9,58.0,6.35,6.42,4.08,I1,H,Good
2326,0.59,Madrid,61.9,58.0,5.37,5.32,3.31,VS1,D,Premium
9524,1.19,Dubai,60.8,59.0,6.84,6.81,4.15,VVS2,G,Ideal
521,0.33,London,61.7,59.0,4.39,4.42,2.72,VS2,H,Premium
1392,0.54,Antwerp,62.8,59.0,5.14,5.18,3.24,SI1,G,Very Good
905,0.43,Antwerp,61.3,59.0,4.81,4.84,2.96,VS2,F,Very Good
572,0.33,Tel Aviv,61.3,59.0,4.51,4.46,2.75,SI1,I,Premium
1345,0.46,Dubai,58.9,59.4,5.05,5.1,2.99,VS2,E,Very Good
536,0.23,Amsterdam,61.5,57.0,3.94,3.97,2.43,VVS1,G,Ideal
5202,1.01,Las Vegas,61.7,58.0,6.44,6.39,3.96,SI1,F,Premium
854,0.33,Surat,63.1,57.0,4.4,4.38,2.77,VS1,G,Very Good
600,0.36,Dubai,61.1,59.0,4.55,4.59,2.79,SI1,F,Premium
2300,0.75,New York City,62.9,57.0,5.74,5.81,3.63,VS1,J,Ideal
1002,0.33,Surat,62.1,56.0,4.48,4.44,2.77,VS2,D,Ideal
1160,0.53,Las Vegas,58.3,62.0,5.3,5.36,3.11,SI2,E,Very Good
3049,0.66,Surat,61.6,57.0,5.64,5.57,3.45,VVS2,D,Ideal
11844,1.71,Antwerp,63.5,56.0,7.58,7.51,4.79,SI2,D,Very Good
2318,0.72,London,60.8,58.0,5.8,5.74,3.51,SI1,G,Premium
626,0.34,Las Vegas,62.4,58.0,4.42,4.46,2.77,SI1,D,Premium
16530,2.2,Kimberly,60.0,58.0,8.47,8.5,5.09,SI2,H,Ideal
2593,0.82,Tel Aviv,62.0,59.0,6.02,5.94,3.71,SI2,E,Premium
3225,0.68,London,61.9,55.0,5.63,5.68,3.5,VVS1,G,Good
8289,1.53,Paris,61.9,58.0,7.38,7.42,4.58,SI1,H,Ideal
6691,1.21,New York City,61.5,56.0,6.83,6.87,4.22,VS1,I,Ideal
1152,0.52,Antwerp,61.8,54.0,5.16,5.2,3.2,VS2,I,Ideal
3058,0.91,Amsterdam,63.9,56.0,6.11,6.06,3.89,SI2,F,Good
3861,1.08,Antwerp,64.9,60.0,6.43,6.39,4.16,SI2,E,Fair
9770,1.46,Paris,62.8,59.0,7.13,7.18,4.49,SI1,F,Very Good
2214,0.75,New York City,61.9,55.0,5.89,5.84,3.63,SI2,E,Premium
2428,0.71,Kimberly,63.6,57.0,5.66,5.69,3.61,VVS2,I,Good
421,0.3,London,61.6,62.0,4.24,4.3,2.63,SI1,H,Very Good
11560,1.51,Antwerp,60.9,61.0,7.3,7.32,4.45,SI1,F,Good
4626,1.01,Tel Aviv,61.9,61.0,6.36,6.41,3.95,VS2,I,Very Good
4916,1.0,Antwerp,59.3,61.0,6.42,6.53,3.84,SI1,E,Good
5002,1.01,Madrid,62.4,60.0,6.35,6.32,3.95,SI1,E,Premium
902,0.39,Surat,61.3,56.0,4.7,4.72,2.89,VS1,F,Ideal
6271,1.01,Amsterdam,61.1,60.0,6.49,6.4,3.94,VS2,F,Fair
5250,1.08,Surat,62.4,58.0,6.56,6.49,4.07,VS2,H,Premium
12872,1.51,New York City,62.5,59.0,7.34,7.28,4.57,VS2,G,Premium
579,0.33,Kimberly,62.5,55.0,4.42,4.45,2.77,SI1,E,Ideal
2018,0.59,Las Vegas,62.1,55.0,5.4,5.35,3.34,VS1,G,Ideal
2437,0.7,Kimberly,62.5,58.0,5.63,5.69,3.54,VS1,G,Very Good
972,0.46,Kimberly,65.6,57.0,4.85,4.82,3.17,VS1,I,Fair
1327,0.55,Surat,60.2,59.0,5.36,5.24,3.19,VS2,H,Very Good
613,0.3,Kimberly,64.2,56.0,4.22,4.26,2.72,VVS2,F,Very Good
4704,1.0,Tel Aviv,61.2,60.0,6.45,6.42,3.94,SI2,E,Premium
740,0.31,New York City,63.1,61.0,4.32,4.37,2.74,VVS1,F,Fair
4586,1.26,Surat,62.0,56.0,6.92,6.88,4.28,SI2,H,Premium
942,0.31,Paris,62.0,59.0,4.36,4.32,2.69,VS2,D,Premium
686,0.34,Amsterdam,62.7,59.0,4.43,4.47,2.79,VVS2,H,Very Good
779,0.32,Surat,61.3,57.0,4.39,4.42,2.7,VVS2,E,Ideal
1175,0.55,Dubai,62.4,56.0,5.22,5.26,3.27,SI2,F,Ideal
2451,0.73,Antwerp,60.1,56.0,5.88,5.86,3.53,VVS2,I,Ideal
6150,1.23,New York City,58.5,62.0,7.0,6.98,4.09,VS2,H,Premium
2735,0.79,Surat,61.8,58.0,5.95,5.89,3.66,SI2,D,Premium
864,0.32,Las Vegas,62.2,57.0,4.37,4.35,2.71,IF,I,Ideal
8911,1.53,Luxembourg,60.8,59.0,7.54,7.49,4.57,SI1,I,Premium
1974,0.51,Tel Aviv,61.9,55.0,5.19,5.15,3.2,VVS2,G,Ideal
792,0.43,Antwerp,60.2,60.0,4.89,4.94,2.96,SI1,E,Premium
374,0.32,Paris,63.1,58.0,4.34,4.41,2.76,SI2,I,Good
3640,1.0,Surat,63.3,54.0,6.39,6.34,4.03,SI1,I,Very Good
705,0.36,Luxembourg,61.3,55.0,4.62,4.64,2.84,VVS2,H,Ideal
9471,1.51,Surat,59.9,56.0,7.49,7.42,4.47,VS2,I,Ideal
3950,0.9,Surat,57.6,60.0,6.34,6.37,3.66,SI1,F,Good
756,0.32,New York City,58.3,58.0,4.54,4.49,2.63,SI1,D,Premium
586,0.28,Antwerp,60.7,56.0,4.27,4.29,2.6,VVS1,G,Very Good
2394,0.7,Surat,60.9,57.0,5.77,5.79,3.52,SI1,G,Ideal
6121,1.22,Madrid,62.5,55.0,6.9,6.82,4.29,SI2,E,Premium
14190,1.71,New York City,62.2,58.0,7.61,7.67,4.75,SI1,E,Premium
3957,1.03,Zurich,61.8,58.0,6.51,6.41,3.99,VS1,J,Premium
5604,1.21,Paris,61.8,56.2,6.78,6.86,4.2,VS1,J,Ideal
1074,0.4,Surat,61.9,55.0,4.76,4.77,2.95,IF,H,Ideal
7739,1.64,Kimberly,62.6,59.0,7.45,7.51,4.68,SI1,J,Very Good
928,0.33,Madrid,62.8,56.0,4.45,4.41,2.78,VS2,E,Ideal
949,0.3,Antwerp,60.9,59.0,4.29,4.32,2.62,IF,E,Very Good
11419,1.58,Surat,63.0,56.0,7.39,7.46,4.68,VS2,H,Ideal
450,0.3,Surat,62.2,57.0,4.27,4.31,2.67,SI1,H,Ideal
16116,1.5,New York City,63.8,59.0,7.17,7.25,4.6,VVS2,F,Very Good
5231,1.01,Tel Aviv,60.3,57.0,6.51,6.53,3.93,VS1,I,Ideal
579,0.33,Madrid,60.8,62.0,4.42,4.46,2.7,VS2,G,Very Good
612,0.3,Tel Aviv,61.9,56.0,4.3,4.32,2.67,VS1,F,Ideal
2164,0.52,Luxembourg,61.5,56.0,5.21,5.16,3.19,IF,G,Ideal
6738,1.01,Antwerp,62.9,58.0,6.35,6.41,4.01,VS2,D,Very Good
1257,0.38,Madrid,61.6,58.0,4.66,4.63,2.86,VVS1,F,Premium
734,0.31,Surat,62.1,54.0,4.35,4.41,2.72,VS2,D,Ideal
967,0.34,Las Vegas,61.4,55.0,4.51,4.54,2.78,VS2,D,Ideal
486,0.32,Surat,62.0,60.0,4.38,4.43,2.73,SI1,E,Very Good
1138,0.7,Kimberly,61.6,56.0,5.8,5.63,3.52,I1,G,Premium
720,0.32,Paris,62.1,60.0,4.39,4.34,2.71,VS2,G,Premium
5871,1.21,Antwerp,62.5,60.0,6.77,6.7,4.21,SI1,H,Premium
2017,0.66,Zurich,60.4,60.1,5.59,5.65,3.39,SI1,F,Good
4911,1.13,Madrid,61.6,55.0,6.68,6.72,4.13,SI2,H,Ideal
765,0.34,Amsterdam,62.3,55.0,4.48,4.45,2.78,VS1,H,Ideal
436,0.31,London,60.8,56.0,4.38,4.41,2.67,SI1,I,Ideal
848,0.3,Surat,62.0,54.0,4.34,4.3,2.68,VS1,D,Ideal
4836,1.01,Amsterdam,63.4,59.0,6.34,6.28,4.0,SI1,H,Very Good
5005,1.15,Kimberly,60.2,61.0,6.74,6.84,4.09,SI1,H,Good
681,0.43,Tel Aviv,61.6,59.0,4.8,4.84,2.97,SI2,F,Very Good
7503,1.27,Tel Aviv,60.0,61.0,7.03,6.99,4.26,VS2,H,Premium
5799,1.35,Zurich,62.4,58.0,7.07,6.97,4.38,SI1,G,Premium
863,0.31,Kimberly,62.0,57.0,4.35,4.33,2.69,VS1,D,Ideal
3377,1.01,Surat,62.2,54.0,6.42,6.44,4.0,I1,F,Ideal
2242,0.7,Dubai,64.0,53.0,5.57,5.61,3.58,SI1,D,Very Good
489,0.3,Antwerp,57.9,61.0,4.39,4.49,2.57,SI1,F,Very Good
635,0.26,Surat,62.7,55.0,4.07,4.1,2.56,VVS1,F,Ideal
775,0.34,Zurich,62.6,54.0,4.44,4.47,2.79,VVS2,G,Ideal
842,0.32,Antwerp,61.4,55.0,4.42,4.44,2.72,VVS1,G,Ideal
5476,1.2,Tel Aviv,62.6,57.0,6.74,6.77,4.23,SI1,I,Very Good
4916,1.1,Las Vegas,60.2,56.0,6.82,6.74,4.08,SI1,H,Ideal
561,0.32,Amsterdam,63.0,57.0,4.32,4.35,2.73,VS1,H,Very Good
3840,0.7,Tel Aviv,62.3,55.0,5.64,5.68,3.53,VS1,D,Ideal
4543,1.25,Dubai,59.8,55.0,7.07,7.01,4.21,SI2,D,Premium
8736,1.5,Luxembourg,63.4,61.0,7.12,7.08,4.5,VS2,F,Very Good
1116,0.31,Antwerp,62.2,56.0,4.31,4.28,2.67,VVS2,E,Premium
1892,0.5,Zurich,60.4,56.0,5.15,5.21,3.13,VS2,E,Ideal
6837,1.26,Antwerp,61.0,56.0,7.04,7.0,4.28,SI1,H,Ideal
851,0.36,Luxembourg,59.5,56.0,4.68,4.63,2.77,SI1,D,Ideal
447,0.34,Zurich,61.7,61.0,4.44,4.48,2.75,SI2,F,Very Good
606,0.41,Las Vegas,64.3,55.0,4.66,4.7,3.01,VS2,J,Good
863,0.41,Las Vegas,62.8,58.0,4.69,4.73,2.96,VS2,F,Very Good
405,0.3,Surat,59.3,61.0,4.43,4.38,2.61,SI2,J,Premium
4258,0.92,Antwerp,60.9,59.0,6.25,6.27,3.81,SI1,E,Premium
1881,0.55,Antwerp,61.4,57.0,5.29,5.27,3.24,VS2,E,Premium
3468,0.9,Paris,61.3,60.0,6.18,6.22,3.8,SI2,F,Very Good
6070,1.05,Amsterdam,61.8,58.0,6.52,6.59,4.05,VS2,G,Premium
16400,2.16,Paris,59.7,60.0,8.38,8.3,4.98,SI2,H,Premium
979,0.32,Surat,61.8,58.0,4.39,4.35,2.7,IF,H,Premium
3204,0.7,Luxembourg,63.0,60.0,5.62,5.59,3.53,VVS1,F,Premium
802,0.31,Antwerp,61.5,56.0,4.41,4.34,2.69,VS2,F,Premium
4659,1.2,Kimberly,61.7,56.0,6.79,6.87,4.21,SI2,J,Ideal
613,0.3,London,64.1,55.0,4.2,4.25,2.71,VVS2,F,Very Good
7946,1.23,New York City,62.1,54.0,6.87,6.89,4.27,VS1,H,Ideal
3082,0.6,Surat,62.5,53.7,5.35,5.43,3.38,VVS1,E,Ideal
4155,1.0,Madrid,59.4,62.0,6.4,6.37,3.79,SI2,F,Premium
1578,0.56,Amsterdam,62.3,57.0,5.24,5.26,3.27,SI1,D,Ideal
6415,1.08,Amsterdam,62.3,58.0,6.5,6.54,4.06,VS2,G,Very Good
5535,0.9,Kimberly,59.4,59.0,6.28,6.31,3.74,VS1,E,Premium
722,0.42,London,63.6,57.0,4.7,4.76,3.01,SI1,F,Good
6309,1.12,Antwerp,61.9,57.0,6.66,6.69,4.13,VS1,H,Ideal
1675,0.5,Madrid,62.4,59.0,5.06,5.1,3.17,VS1,E,Premium
6275,1.0,Luxembourg,61.1,58.0,6.43,6.41,3.92,SI1,E,Good
7597,1.01,Luxembourg,62.5,54.0,6.39,6.42,4.0,VS2,E,Ideal
6552,1.5,Surat,68.5,66.0,6.87,6.76,4.67,SI2,G,Fair
664,0.29,Antwerp,62.7,58.0,4.22,4.26,2.66,VVS2,F,Very Good
4082,0.9,Surat,60.7,58.0,6.21,6.17,3.76,VS2,H,Premium
924,0.31,Surat,61.7,56.0,4.34,4.38,2.69,IF,G,Ideal
5861,1.14,Kimberly,60.4,57.0,6.78,6.83,4.11,SI1,H,Ideal
828,0.32,Kimberly,60.6,60.0,4.44,4.4,2.68,VS1,G,Premium
2925,0.7,New York City,64.5,58.0,5.55,5.59,3.59,VS1,F,Very Good
6324,1.21,Dubai,62.9,58.0,6.78,6.79,4.27,SI1,E,Very Good
1836,0.51,Surat,62.5,55.0,5.13,5.08,3.19,VS1,F,Ideal
1089,0.39,Luxembourg,60.9,55.0,4.75,4.8,2.91,VVS1,F,Ideal
1262,0.58,New York City,62.4,55.0,5.32,5.36,3.33,SI1,H,Very Good
2685,0.71,Surat,63.5,57.0,5.63,5.68,3.59,SI1,E,Very Good
5892,1.17,Dubai,61.5,57.0,6.74,6.79,4.16,VS1,I,Ideal
919,0.43,Dubai,62.4,56.0,4.83,4.81,3.01,SI1,H,Ideal
1625,0.52,New York City,61.7,56.0,5.17,5.2,3.19,VVS1,H,Ideal
14278,1.54,Amsterdam,61.2,56.0,7.45,7.46,4.57,VS1,G,Ideal
470,0.27,Las Vegas,60.2,59.0,4.2,4.24,2.54,VS1,E,Premium
918,0.32,Tel Aviv,61.9,53.0,4.42,4.47,2.75,IF,G,Ideal
6581,1.34,Surat,62.2,56.0,7.08,7.0,4.38,SI2,G,Premium
2503,0.63,Amsterdam,61.5,56.0,5.5,5.53,3.39,VS1,E,Ideal
574,0.3,London,62.2,59.0,4.3,4.25,2.66,SI2,D,Premium
409,0.32,Luxembourg,61.5,53.0,4.44,4.47,2.74,VS2,J,Ideal
1637,0.57,Antwerp,62.0,54.0,5.31,5.34,3.3,VS2,F,Very Good
8170,1.51,Surat,61.9,58.0,7.28,7.33,4.52,VS1,J,Ideal
4121,1.01,Kimberly,60.6,60.0,6.46,6.5,3.93,SI2,F,Premium
1689,0.52,Paris,62.4,59.0,5.13,5.16,3.21,VS1,G,Premium
4082,0.9,Luxembourg,62.7,59.0,6.15,6.1,3.84,VS2,H,Premium
12154,2.03,Luxembourg,61.5,57.0,8.15,8.07,4.99,SI2,G,Ideal
672,0.32,Antwerp,61.6,59.0,4.39,4.37,2.7,VS1,H,Premium
2911,0.71,Kimberly,60.6,56.0,5.76,5.8,3.5,VS2,G,Ideal
4899,0.87,Antwerp,61.8,56.0,6.11,6.13,3.78,VS2,G,Ideal
737,0.3,Amsterdam,61.0,59.0,4.3,4.33,2.63,VVS2,F,Premium
452,0.26,Madrid,61.9,58.0,4.1,4.11,2.54,VS1,E,Premium
780,0.33,Amsterdam,62.8,55.0,4.45,4.41,2.78,SI1,D,Ideal
4735,1.22,Luxembourg,61.5,61.0,6.89,6.83,4.22,SI2,I,Premium
1708,0.52,Dubai,61.7,56.0,5.13,5.18,3.18,VS2,E,Ideal
2772,0.71,Kimberly,59.2,61.0,5.8,5.88,3.46,VS2,E,Good
2142,0.7,Luxembourg,63.6,61.0,5.63,5.59,3.57,SI1,I,Good
587,0.27,New York City,60.5,57.0,4.2,4.22,2.55,IF,I,Ideal
3141,0.9,Las Vegas,60.4,59.0,6.27,6.24,3.78,SI1,J,Premium
482,0.26,Antwerp,62.3,54.0,4.07,4.11,2.55,VS1,H,Ideal
12677,2.06,Antwerp,62.6,58.0,8.06,8.03,5.04,SI2,H,Premium
9337,1.2,Madrid,62.1,58.0,6.74,6.78,4.2,VVS2,G,Very Good
2385,0.72,Surat,63.0,56.0,5.71,5.68,3.59,SI1,G,Ideal
5613,1.06,Antwerp,62.2,57.0,6.52,6.5,4.05,SI1,F,Ideal
5645,1.0,Las Vegas,60.3,60.0,6.31,6.26,3.79,SI1,D,Premium
1749,0.51,Luxembourg,60.8,61.0,5.12,5.08,3.1,VVS2,H,Premium
15987,2.02,Dubai,62.8,59.0,7.9,7.98,4.99,SI1,F,Very Good
10805,1.27,Antwerp,61.7,56.0,6.9,7.03,4.3,VVS1,G,Ideal
954,0.32,Luxembourg,59.9,58.0,4.42,4.43,2.65,IF,G,Premium
876,0.32,Paris,61.9,55.0,4.41,4.4,2.73,VS1,F,Ideal
13148,2.13,London,62.6,58.0,8.21,8.18,5.13,SI2,J,Premium
5085,1.01,London,63.1,57.0,6.33,6.44,4.03,SI1,E,Very Good
2239,0.7,Madrid,61.5,56.0,5.74,5.8,3.55,SI1,E,Very Good
2318,0.56,Paris,62.7,55.0,5.32,5.27,3.32,VS2,F,Ideal
720,0.32,Paris,60.1,60.0,4.47,4.42,2.67,SI1,E,Premium
15102,1.5,London,61.8,60.0,7.3,7.37,4.53,VS2,D,Premium
732,0.31,Luxembourg,62.1,56.0,4.37,4.33,2.7,SI1,D,Ideal
820,0.33,Antwerp,61.4,55.0,4.46,4.48,2.74,VVS1,G,Ideal
1035,0.5,Surat,65.6,56.0,4.99,4.92,3.25,SI2,G,Fair
698,0.31,London,62.3,56.0,4.34,4.29,2.69,VS2,G,Ideal
16123,1.7,Paris,60.9,60.0,7.71,7.68,4.69,VS2,G,Premium
5665,1.09,London,62.0,56.0,6.56,6.61,4.08,SI1,F,Ideal
956,0.39,New York City,63.4,57.0,4.65,4.62,2.94,VVS2,G,Very Good
844,0.3,Amsterdam,62.3,56.0,4.32,4.28,2.68,VS2,E,Ideal
1013,0.3,Kimberly,60.7,58.0,4.36,4.34,2.64,VVS1,G,Premium
7864,1.19,Luxembourg,61.9,59.0,6.83,6.75,4.2,VS1,H,Premium
814,0.3,Tel Aviv,61.7,58.0,4.26,4.3,2.64,VVS1,F,Ideal
2726,0.79,Antwerp,63.6,57.0,5.86,5.84,3.72,SI1,G,Good
710,0.3,Dubai,61.7,58.0,4.3,4.32,2.66,VS2,D,Premium
3669,1.17,Amsterdam,62.8,58.0,6.71,6.69,4.21,I1,H,Premium
1667,0.55,Paris,61.3,57.0,5.25,5.28,3.23,VS1,G,Ideal
1917,0.5,Kimberly,64.8,58.0,4.97,5.0,3.23,VVS2,E,Good
633,0.38,Amsterdam,60.2,58.0,4.69,4.75,2.84,VS2,I,Premium
844,0.3,Dubai,62.9,58.0,4.27,4.22,2.67,VS2,E,Premium
6053,1.18,London,59.9,59.0,6.85,6.87,4.11,SI1,F,Very Good
2083,0.82,Las Vegas,62.2,58.0,5.98,5.94,3.71,SI1,J,Premium
1240,0.54,Luxembourg,59.6,60.0,5.28,5.25,3.14,SI2,F,Premium
2386,0.71,Madrid,61.4,56.0,5.79,5.75,3.54,VVS2,I,Premium
1020,0.5,Amsterdam,63.1,60.0,5.0,5.04,3.17,SI2,F,Very Good
1415,0.5,Kimberly,63.0,59.0,5.01,4.99,3.15,SI1,E,Premium
1672,0.54,New York City,61.1,56.0,5.23,5.27,3.21,VS2,D,Ideal
765,0.34,Tel Aviv,62.2,58.0,4.48,4.43,2.77,VS1,H,Premium
470,0.27,Surat,60.4,59.0,4.18,4.2,2.53,VS1,E,Very Good
841,0.48,Surat,61.9,53.0,5.06,5.08,3.14,SI1,I,Ideal
4663,0.91,Las Vegas,62.3,60.0,6.21,6.15,3.85,SI1,D,Premium
614,0.35,Surat,61.3,59.0,4.54,4.57,2.79,VS1,H,Premium
1637,0.54,Dubai,58.7,62.0,5.36,5.34,3.14,VS2,G,Premium
5167,0.91,Dubai,61.9,59.0,6.23,6.17,3.84,VS1,E,Premium
6153,1.09,Dubai,60.6,62.0,6.68,6.58,4.02,VS2,G,Premium
2126,0.72,Antwerp,58.5,60.0,5.86,5.93,3.45,SI2,F,Very Good
9625,1.67,Luxembourg,61.6,57.0,7.66,7.61,4.7,SI2,H,Premium
2707,0.73,Amsterdam,62.4,56.0,5.77,5.74,3.59,SI2,D,Ideal
844,0.3,Dubai,61.5,55.0,4.34,4.31,2.66,VS2,E,Ideal
6446,1.01,Las Vegas,60.9,58.0,6.47,6.41,3.92,VS2,F,Premium
1646,0.5,London,60.1,59.0,5.14,5.17,3.1,VS2,D,Ideal
6152,1.33,Antwerp,59.0,64.0,7.22,7.12,4.23,SI2,D,Good
764,0.3,Las Vegas,61.6,57.0,4.31,4.33,2.66,IF,H,Ideal
850,0.3,Kimberly,61.7,53.0,4.33,4.36,2.68,IF,G,Ideal
9243,1.26,Kimberly,61.6,56.0,7.03,6.96,4.31,VS1,G,Ideal
14408,2.2,Surat,62.6,55.0,8.34,8.31,5.21,SI2,H,Ideal
2594,0.71,London,62.5,56.0,5.65,5.68,3.54,VVS2,H,Very Good
2495,0.5,Antwerp,60.1,56.0,5.16,5.19,3.11,VVS1,E,Very Good
16311,1.53,Surat,60.5,57.0,7.42,7.52,4.51,VS1,G,Ideal
8687,1.52,Las Vegas,62.8,54.3,7.32,7.35,4.61,VS1,J,Ideal
8794,1.51,Antwerp,62.2,60.0,7.3,7.23,4.52,SI1,I,Premium
2016,0.5,Kimberly,62.0,56.0,5.08,5.05,3.14,VVS2,F,Ideal
730,0.34,Amsterdam,61.5,58.2,4.49,4.51,2.77,VS2,F,Very Good
9489,1.23,Amsterdam,61.3,60.0,6.94,6.9,4.24,VS1,F,Premium
1163,0.51,Madrid,60.0,61.0,5.2,5.17,3.11,SI1,H,Premium
720,0.32,Luxembourg,62.3,60.0,4.4,4.37,2.73,VS2,G,Premium
2453,0.7,Kimberly,62.6,57.0,5.59,5.62,3.51,SI1,F,Ideal
